Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,Salinity,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2010-05-29,,5,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.72,7,,22,
2010-05-30,,5,,,0.56,3.99,,,,,40.75,,3.49,,2010,15.06,7,,21.5,
2010-05-31,,5,,,0.56,3.99,,,,,40.75,,3.49,,2010,17.39,7,,22.2,
2010-06-01,,6,,,0.56,3.99,,0.8,,,40.75,,3.49,2.8,2010,17.5,7,,21.9,
2010-06-02,,6,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.14,6.9,,22.3,
2010-06-03,,6,38,,0.56,3.99,,0.8,,,40.75,,3.49,5,2010,17.5,7,,22.3,
2010-06-04,,6,,,0.56,3.99,,0.8,,,40.75,,3.49,4.8,2010,15.92,6.9,,23,
2010-06-05,,6,,,0.56,3.99,,,,,40.75,,3.49,,2010,17.11,7,,23,
2010-06-06,,6,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.04,7,,23.3,
2010-06-07,,6,39,,0.56,3.99,,0.7,,,40.75,,3.49,3.5,2010,15.45,7.1,,23,
2010-06-08,,6,,,0.56,3.99,,0.7,,,40.75,,3.49,2.5,2010,15.55,7,,22.6,
2010-06-09,,6,,,0.56,3.99,,,,,40.75,,3.49,,2010,13.76,7.1,,22.6,
2010-06-10,,6,,,0.56,3.99,,,,,40.75,,3.49,,2010,19.05,7,,22.6,
2010-06-11,,6,,,0.56,3.99,,0.8,,,40.75,,3.49,2.8,2010,16.37,7,,22.4,
2010-06-12,,6,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.04,7,,22.4,
2010-06-13,,6,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.35,7,,23.8,
2010-06-14,,6,,,0.56,3.99,,0.8,,,40.75,,3.49,2,2010,17.33,7.2,,23.1,
2010-06-15,,6,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.74,7.1,,22.7,
2010-06-16,,6,,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2010,14.69,7.1,,22.9,
2010-06-17,,6,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.51,7.1,,23,
2010-06-18,,6,40,,0.56,3.99,,0.7,,,40.75,,3.49,2.4,2010,16.68,7,,22.9,
2010-06-19,,6,,,0.56,3.99,,,,,40.75,,3.49,,2010,14.67,7,,22.9,
2010-06-20,,6,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.31,7,,22.9,
2010-06-21,,6,41,,0.56,3.99,,0.8,,,40.75,,3.49,2.4,2010,15.67,7,,23.5,
2010-06-22,,6,,,0.56,3.99,,,,,40.75,,3.49,,2010,17.04,7,,23.2,
2010-06-23,,6,,,0.56,3.99,,,,,40.75,,3.49,,2010,15.22,7,,23.1,
2010-06-24,,6,,,0.56,3.99,,0.8,,,40.75,,3.49,5.1,2010,16.88,6.9,,23.1,
2010-06-25,,6,,,0.56,3.99,,0.8,,,40.75,,3.49,2,2010,14.48,7,,23,
2010-06-26,,6,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.21,6.9,,23.1,
2010-06-27,,6,,,0.56,3.99,,,,,40.75,,3.49,,2010,14.44,7,,22.9,
2010-06-28,,6,31,,0.56,3.99,,0.7,,,40.75,,3.49,2.6,2010,17.09,7.1,,23.8,
2010-06-29,,6,,,0.56,3.99,,,,,40.75,,3.49,,2010,15.12,7,,23.7,
2010-06-30,,6,,,0.56,3.99,,0.8,,,40.75,,3.49,3.4,2010,16.74,7,,23.8,
2010-07-01,,7,,,0.56,3.99,,,,,40.75,,3.49,,2010,14.93,7,,23.5,
2010-07-02,,7,,,0.56,3.99,,0.8,,,40.75,,3.49,2.8,2010,16.8,6.9,,23.6,
2010-07-03,,7,,,0.56,3.99,,,,,40.75,,3.49,,2010,13.58,6.9,,23.5,
2010-07-04,,7,,,0.56,3.99,,,,,40.75,,3.49,,2010,15.3,7,,23.8,
2010-07-05,,7,,,0.56,3.99,,,,,40.75,,3.49,,2010,14.4,7,,23.8,
2010-07-06,,7,,,0.56,3.99,,0.8,,,40.75,,3.49,2.9,2010,15.88,7,,23.7,
2010-07-07,,7,38,,0.56,3.99,,0.8,,,40.75,,3.49,2.6,2010,14.81,7.1,,23.6,
2010-07-08,,7,,,0.56,3.99,,,,,40.75,,3.49,,2010,17.33,7.1,,23.6,
2010-07-09,,7,,,0.56,3.99,,0.8,,,40.75,,3.49,2.8,2010,15.02,7.1,,23.6,
2010-07-10,,7,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.72,7.1,,23.6,
2010-07-11,,7,,,0.56,3.99,,,,,40.75,,3.49,,2010,15.02,7.1,,24,
2010-07-12,,7,38,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2010,17.11,7,,23.8,
2010-07-13,,7,,,0.56,3.99,,0.8,,,40.75,,3.49,2.4,2010,14.85,7.1,,24.1,
2010-07-14,,7,,,0.56,3.99,,,,,40.75,,3.49,,2010,17.54,7,,24.4,
2010-07-15,,7,,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2010,15.32,7,,24.1,
2010-07-16,,7,,,0.56,3.99,,,,,40.75,,3.49,,2010,17.39,6.9,,24.3,
2010-07-17,,7,,,0.56,3.99,,,,,40.75,,3.49,,2010,14.26,7,,24.5,
2010-07-18,,7,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.14,7,,24.3,
2010-07-19,,7,36,,0.56,3.99,,0.7,,,40.75,,3.49,3,2010,16.23,7,,24.3,
2010-07-20,,7,,,0.56,3.99,,,,,40.75,,3.49,,2010,17.52,6.9,,24,
2010-07-21,,7,,,0.56,3.99,,0.7,,,40.75,,3.49,2.7,2010,15.32,7,,24.2,
2010-07-22,,7,,,0.56,3.99,,,,,40.75,,3.49,,2010,17.37,7,,23.8,
2010-07-23,,7,,,0.56,3.99,,0.7,,,40.75,,3.49,1.9,2010,14.85,7,,24.1,
2010-07-24,,7,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.8,7,,24.2,
2010-07-25,,7,,,0.56,3.99,,,,,40.75,,3.49,,2010,14.48,7,,24.2,
2010-07-26,,7,,,0.56,3.99,,,,,40.75,,3.49,,2010,17.45,6.9,,24.1,
2010-07-27,,7,,,0.56,3.99,,0.8,,,40.75,,3.49,2.4,2010,15.22,7,,24,
2010-07-28,,7,41,,0.56,3.99,,0.8,,,40.75,,3.49,3.8,2010,17.39,7,,24,
2010-07-29,,7,,,0.56,3.99,,,,,40.75,,3.49,,2010,15.06,7.1,,24,
2010-07-30,,7,,,0.56,3.99,,0.7,,,40.75,,3.49,4.4,2010,16.53,7,,24.1,
2010-07-31,,7,,,0.56,3.99,,,,,40.75,,3.49,,2010,15.04,7,,24.1,
2010-08-01,,8,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.86,7,,24.3,
2010-08-02,,8,,,0.56,3.99,,0.7,,,40.75,,3.49,4.8,2010,14.53,7.1,,24.2,
2010-08-03,,8,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.18,7,,24.2,
2010-08-04,,8,38,,0.56,3.99,,0.8,,,40.75,,3.49,4,2010,15.88,7,,24,
2010-08-05,,8,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.02,7.1,,23.7,
2010-08-06,,8,,,0.56,3.99,,0.8,,,40.75,,3.49,3.4,2010,15.77,6.9,,23.9,
2010-08-07,,8,,,0.56,3.99,,,,,40.75,,3.49,,2010,15.69,6.9,,24,
2010-08-08,,8,,,0.56,3.99,,,,,40.75,,3.49,,2010,15.63,6.9,,24.4,
2010-08-09,,8,,,0.56,3.99,,0.8,,,40.75,,3.49,2,2010,16.31,7.1,,24,
2010-08-10,,8,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.2,7.1,,23.9,
2010-08-11,,8,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.31,7,,23.8,
2010-08-12,,8,40,,0.56,3.99,,0.8,,,40.75,,3.49,2.7,2010,16.29,7,,23.8,
2010-08-13,,8,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.39,7.1,,23.9,
2010-08-14,,8,,,0.56,3.99,,,,,40.75,,3.49,,2010,15.8,7,,24,
2010-08-15,,8,,,0.56,3.99,,,,,40.75,,3.49,,2010,15.75,7,,24,
2010-08-16,,8,,,0.56,3.99,,0.8,,,40.75,,3.49,2.8,2010,16.41,7.1,,23.9,
2010-08-17,,8,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.51,7,,23.9,
2010-08-18,,8,34,,0.56,3.99,,0.7,,,40.75,,3.49,2.9,2010,15.8,6.9,,23.9,
2010-08-19,,8,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.7,7,,24,
2010-08-20,,8,,,0.56,3.99,,0.9,,,40.75,,3.49,2.9,2010,16.57,7,,24.1,
2010-08-21,,8,,,0.56,3.99,,,,,40.75,,3.49,,2010,15.82,6.9,,24.1,
2010-08-22,,8,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.02,6.9,,24.2,
2010-08-23,,8,,,0.56,3.99,,0.7,,,40.75,,3.49,2.8,2010,16.35,6.9,,24.5,
2010-08-24,,8,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.18,6.9,,24.7,
2010-08-25,,8,36,,0.56,3.99,,0.7,,,40.75,,3.49,3.2,2010,16.43,6.9,,25.2,
2010-08-26,,8,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.35,7.1,,24.8,
2010-08-27,,8,,,0.56,3.99,,0.7,,,40.75,,3.49,3.2,2010,15.61,7,,24.6,
2010-08-28,,8,,,0.56,3.99,,,,,40.75,,3.49,,2010,15.41,7,,24.3,
2010-08-29,,8,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.53,6.9,,24.3,
2010-08-30,,8,,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2010,16.86,7,,24.4,
2010-08-31,,8,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.55,6.9,,24.6,
2010-09-01,,9,38,,0.56,3.99,,0.8,,,40.75,,3.49,2.6,2010,16.25,7.1,,24.6,
2010-09-02,,9,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.41,7,,24.8,
2010-09-03,,9,,,0.56,3.99,,0.8,,,40.75,,3.49,2.2,2010,15.98,7,,24.6,
2010-09-04,,9,,,0.56,3.99,,,,,40.75,,3.49,,2010,14.63,7,,24.5,
2010-09-05,,9,,,0.56,3.99,,,,,40.75,,3.49,,2010,15.3,7,,24.2,
2010-09-06,,9,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.31,7,,24.4,
2010-09-07,,9,40,,0.56,3.99,,0.8,,,40.75,,3.49,2.1,2010,16.23,7,,24.5,
2010-09-08,,9,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.8,6.9,,24.3,
2010-09-09,,9,,,0.56,3.99,,0.8,,,40.75,,3.49,2.2,2010,16.49,7,,24.3,
2010-09-10,,9,,,0.56,3.99,,0.8,,,40.75,,3.49,2.6,2010,16.37,7,,24.2,
2010-09-11,,9,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.08,6.9,,24.6,
2010-09-12,,9,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.41,7,,24.4,
2010-09-13,,9,38,,0.56,3.99,,0.8,,,40.75,,3.49,2,2010,16.37,6.9,,24.3,
2010-09-14,,9,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.59,7.1,,24.1,
2010-09-15,,9,,,0.56,3.99,,0.8,,,40.75,,3.49,2,2010,16.72,7,,24,
2010-09-16,,9,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.61,7,,24.1,
2010-09-17,,9,,,0.56,3.99,,0.8,,,40.75,,3.49,2.2,2010,16.47,7.1,,24.6,
2010-09-18,,9,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.06,6.9,,24.8,
2010-09-19,,9,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.41,7,,24.6,
2010-09-20,,9,,,0.56,3.99,,0.8,,,40.75,,3.49,2.7,2010,16.68,6.9,,24.6,
2010-09-21,,9,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.35,7,,24.4,
2010-09-22,,9,,,0.56,3.99,,0.8,,,40.75,,3.49,2.3,2010,16.53,7.1,,24,
2010-09-23,,9,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.29,7,,24.1,
2010-09-24,,9,,,0.56,3.99,,0.7,,,40.75,,3.49,2.8,2010,15.75,6.9,,24.4,
2010-09-25,,9,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.06,7,,24.5,
2010-09-26,,9,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.2,6.9,,24.6,
2010-09-27,,9,,,0.56,3.99,,0.8,,,40.75,,3.49,2,2010,17.04,7,,24.6,
2010-09-28,,9,,,0.56,3.99,,0.8,,,40.75,,3.49,2,2010,16.94,6.9,,24.9,
2010-09-29,,9,,,0.56,3.99,,,,,40.75,,3.49,,2010,15.3,6.9,,24.8,
2010-09-30,,9,,,0.56,3.99,,,,,40.75,,3.49,,2010,17.21,7,,24.5,
2010-10-01,,10,,,0.56,3.99,,0.8,,,40.75,,3.49,9.8,2010,16.08,7,,24.2,
2010-10-02,,10,,,0.56,3.99,,,,,40.75,,3.49,,2010,15.92,7,,24.1,
2010-10-03,,10,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.27,7,,24.1,
2010-10-04,,10,,,0.56,3.99,,0.7,,,40.75,,3.49,4.4,2010,16.27,7,,23.8,
2010-10-05,,10,,,0.56,3.99,,0.7,,,40.75,,3.49,2,2010,16.14,7,,23.9,
2010-10-06,,10,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.64,7.1,,24,
2010-10-07,,10,,,0.56,3.99,,0.7,,,40.75,,3.49,4,2010,16.08,7,,24,
2010-10-08,,10,39,,0.56,3.99,,0.7,,,40.75,,3.49,1.8,2010,16.51,7,,23.8,
2010-10-09,,10,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.23,7,,23.9,
2010-10-10,,10,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.29,7,,24,
2010-10-11,,10,,,0.56,3.99,,0.7,,,40.75,,3.49,2.3,2010,16.8,7,,24.1,
2010-10-12,,10,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.16,6.9,,24.4,
2010-10-13,,10,,,0.56,3.99,,0.8,,,40.75,,3.49,2.6,2010,16.27,6.9,,24.3,
2010-10-14,,10,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.16,6.9,,24.6,
2010-10-15,,10,38,,0.56,3.99,,0.8,,,40.75,,3.49,2.8,2010,16.08,7,,24.4,
2010-10-16,,10,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.06,7.1,,24.1,
2010-10-17,,10,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.25,6.9,,23.7,
2010-10-18,,10,,,0.56,3.99,,0.8,,,40.75,,3.49,2.8,2010,17.37,6.9,,23.7,
2010-10-19,,10,,,0.56,3.99,,,,,40.75,,3.49,,2010,17.17,7,,23.6,
2010-10-20,,10,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.74,7,,23.6,
2010-10-21,,10,,,0.56,3.99,,0.8,,,40.75,,3.49,3.8,2010,16.41,6.9,,23.4,
2010-10-22,,10,39,,0.56,3.99,,0.8,,,40.75,,3.49,2,2010,16.96,6.9,,23.4,
2010-10-23,,10,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.88,6.9,,23.3,
2010-10-24,,10,,,0.56,3.99,,,,,40.75,,3.49,,2010,18.34,6.9,,23.4,
2010-10-25,,10,,,0.56,3.99,,,,,40.75,,3.49,,2010,17.78,6.9,,23.4,
2010-10-26,,10,,,0.56,3.99,,0.7,,,40.75,,3.49,3,2010,17.74,7,,22.9,
2010-10-27,,10,,,0.56,3.99,,,,,40.75,,3.49,,2010,17.33,7,,22.6,
2010-10-28,,10,39,,0.56,3.99,,0.8,,,40.75,,3.49,2.2,2010,17.7,6.9,,22.8,
2010-10-29,,10,,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2010,17.39,7,,22.8,
2010-10-30,,10,,,0.56,3.99,,,,,40.75,,3.49,,2010,17.84,7,,22.8,
2010-10-31,,10,,,0.56,3.99,,,,,40.75,,3.49,,2010,17.09,6.8,,22.9,
2010-11-01,,11,,,0.56,3.99,,0.7,,,40.75,,3.49,2,2010,17.33,6.9,,22.9,
2010-11-02,,11,,,0.56,3.99,,,,,40.75,,3.49,,2010,17.31,6.9,,22.8,
2010-11-03,,11,,,0.56,3.99,,0.7,,,40.75,,3.49,1.6,2010,15.1,7.1,,23,
2010-11-04,,11,,,0.56,3.99,,,,,40.75,,3.49,,2010,17.41,7.1,,23.2,
2010-11-05,,11,42,,0.56,3.99,,0.7,,,40.75,,3.49,1.7,2010,17.8,7.2,,23.2,
2010-11-06,,11,,,0.56,3.99,,,,,40.75,,3.49,,2010,17.52,7,,23.1,
2010-11-07,,11,,,0.56,3.99,,,,,40.75,,3.49,,2010,17.6,7.1,,22.9,
2010-11-08,,11,,,0.56,3.99,,0.7,,,40.75,,3.49,2.4,2010,16.64,7,,22.4,
2010-11-09,,11,,,0.56,3.99,,0.7,,,40.75,,3.49,2,2010,17.68,7.1,,22.2,
2010-11-10,,11,,,0.56,3.99,,,,,40.75,,3.49,,2010,17.97,7,,22.2,
2010-11-11,,11,38,,0.56,3.99,,0.7,,,40.75,,3.49,3,2010,17.72,7,,22.2,
2010-11-12,,11,,,0.56,3.99,,0.8,,,40.75,,3.49,5.1,2010,17.09,7.2,,22,
2010-11-13,,11,,,0.56,3.99,,,,,40.75,,3.49,,2010,14.59,7.1,,22.1,
2010-11-14,,11,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.9,7,,22.3,
2010-11-15,,11,,,0.56,3.99,,0.7,,,40.75,,3.49,2.3,2010,17.7,7,,22.6,
2010-11-16,,11,,,0.56,3.99,,,,,40.75,,3.49,,2010,13.1,6.8,,22.6,
2010-11-17,,11,41,,0.56,3.99,,0.8,,,40.75,,3.49,3.1,2010,14.79,7,,22.3,
2010-11-18,,11,,,0.56,3.99,,,,,40.75,,3.49,,2010,11.89,7.1,,22,
2010-11-19,,11,,,0.56,3.99,,0.7,,,40.75,,3.49,2.5,2010,14.08,7.1,,22.2,
2010-11-20,,11,,,0.56,3.99,,,,,40.75,,3.49,,2010,19.92,7.1,,21.5,
2010-11-21,,11,,,0.56,3.99,,,,,40.75,,3.49,,2010,18.36,6.9,,20.5,
2010-11-22,,11,,,0.56,3.99,,0.6,,,40.75,,3.49,2,2010,15.75,7,,20.8,
2010-11-23,,11,30,,0.56,3.99,,0.7,,,40.75,,3.49,2,2010,16.51,7,,21.2,
2010-11-24,,11,,,0.56,3.99,,0.7,,,40.75,,3.49,2,2010,14.85,7,,20.4,
2010-11-25,,11,,,0.56,3.99,,,,,40.75,,3.49,,2010,14.24,7.1,,20.4,
2010-11-26,,11,,,0.56,3.99,,,,,40.75,,3.49,,2010,12.93,7.1,,20.4,
2010-11-27,,11,,,0.56,3.99,,,,,40.75,,3.49,,2010,14.42,7.1,,20.7,
2010-11-28,,11,,,0.56,3.99,,,,,40.75,,3.49,,2010,14.24,7,,20.2,
2010-11-29,,11,,,0.56,3.99,,0.7,,,40.75,,3.49,1.6,2010,14.16,7.1,,20.3,
2010-11-30,,11,,,0.56,3.99,,,,,40.75,,3.49,,2010,13.97,7,,20.1,
2010-12-01,,12,38,,0.56,3.99,,,,,40.75,,3.49,,2010,13.68,7,,20.1,
2010-12-02,,12,,,0.56,3.99,,0.7,,,40.75,,3.49,1.6,2010,13.19,7,,20.2,
2010-12-03,,12,,,0.56,3.99,,0.7,,,40.75,,3.49,2,2010,13.68,7.1,,20.6,
2010-12-04,,12,,,0.56,3.99,,,,,40.75,,3.49,,2010,13.32,7,,20.7,
2010-12-05,,12,,,0.56,3.99,,,,,40.75,,3.49,,2010,15.41,6.9,,20.8,
2010-12-06,,12,,,0.56,3.99,,0.7,,,40.75,,3.49,2.2,2010,16.21,6.9,,20.3,
2010-12-07,,12,32,,0.56,3.99,,0.6,,,40.75,,3.49,1.4,2010,14.69,6.9,,20.1,
2010-12-08,,12,,,0.56,3.99,,,,,40.75,,3.49,,2010,16.82,7,,20.3,
2010-12-09,,12,,,0.56,3.99,,0.7,,,40.75,,3.49,1.7,2010,16.06,6.9,,20.2,
2010-12-10,,12,,,0.56,3.99,,,,,40.75,,3.49,,2010,13.91,7.1,,20.5,
2010-12-11,,12,,,0.56,3.99,,,,,40.75,,3.49,,2010,14.14,7,,20.8,
2010-12-12,,12,,,0.56,3.99,,,,,40.75,,3.49,,2010,14.22,7,,20.8,
2010-12-13,,12,,,0.56,3.99,,0.7,,,40.75,,3.49,1.4,2010,14.38,7,,20.8,
2010-12-14,,12,,,0.56,3.99,,0.7,,,40.75,,3.49,2.2,2010,14.96,7,,20.7,
2010-12-15,,12,,,0.56,3.99,,,,,40.75,,3.49,,2010,14.53,7.1,,20.4,
2010-12-16,,12,37,,0.56,3.99,,0.7,,,40.75,,3.49,2,2010,13.97,7,,20.2,
2010-12-17,,12,,,0.56,3.99,,,,,40.75,,3.49,,2010,19.22,7,,20.3,
2010-12-18,,12,,,0.56,3.99,,,,,40.75,,3.49,,2010,20.81,6.9,,19.4,
2010-12-19,,12,,,0.56,3.99,,,,,40.75,,3.49,,2010,36.16,6.8,,18.1,
2010-12-20,,12,,,0.56,3.99,,,,,40.75,,3.49,,2010,23.11,6.9,,18.3,
2010-12-21,,12,,,0.56,3.99,,1,,,40.75,,3.49,1.6,2010,18.09,7,,18.8,
2010-12-22,,12,,,0.56,3.99,,0.8,,,40.75,,3.49,1.5,2010,18.44,7.3,,19.5,
2010-12-23,,12,,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2010,16.12,7,,19.3,
2010-12-24,,12,,,0.56,3.99,,,,,40.75,,3.49,,2010,15.63,7,,19.4,
2010-12-25,,12,,,0.56,3.99,,,,,40.75,,3.49,,2010,17.64,7,,19.7,
2010-12-26,,12,,,0.56,3.99,,,,,40.75,,3.49,,2010,18.05,6.9,,18.8,
2010-12-27,,12,,,0.56,3.99,,0.7,,,40.75,,3.49,2,2010,16.31,7,,19.1,
2010-12-28,,12,27,,0.56,3.99,,0.8,,,40.75,,3.49,1.2,2010,19.46,7,,19.2,
2010-12-29,,12,,,0.56,3.99,,,,,40.75,,3.49,,2010,31.24,6.9,,17.3,
2010-12-30,,12,,,0.56,3.99,,0.6,,,40.75,,3.49,1.8,2010,19.42,7.1,,17.8,
2010-12-31,,12,,,0.56,3.99,,,,,40.75,,3.49,,2010,17.25,7,,18.5,
2011-01-01,,1,,,0.56,3.99,,,,,40.75,,3.49,,2011,15.49,7,,18.8,
2011-01-02,,1,,,0.56,3.99,,,,,40.75,,3.49,,2011,19.34,6.9,,18.8,
2011-01-03,,1,,,0.56,3.99,,0.7,,,40.75,,3.49,1.4,2011,16.78,6.9,,18.6,
2011-01-04,,1,,,0.56,3.99,,,,,40.75,,3.49,,2011,16.14,7.2,,18.7,
2011-01-05,,1,28,,0.56,3.99,,0.8,,,40.75,,3.49,1.1,2011,16.82,7,,18.7,
2011-01-06,,1,,,0.56,3.99,,,,,40.75,,3.49,,2011,16.18,7,,18.7,
2011-01-07,,1,30,,0.56,3.99,,0.8,,,40.75,,3.49,0.9,2011,15.32,7,,18.5,
2011-01-08,,1,,,0.56,3.99,,,,,40.75,,3.49,,2011,14.03,7,,18.8,
2011-01-09,,1,,,0.56,3.99,,,,,40.75,,3.49,,2011,14.79,7,,18.6,
2011-01-10,,1,,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2011,15.08,7,,18.3,
2011-01-11,,1,,,0.56,3.99,,,,,40.75,,3.49,,2011,14.81,7,,18.4,
2011-01-12,,1,,,0.56,3.99,,0.8,,,40.75,,3.49,1.1,2011,14.83,6.9,,18.6,
2011-01-13,,1,32,,0.56,3.99,,,,,40.75,,3.49,,2011,14.65,7,,18.8,
2011-01-14,,1,,,0.56,3.99,,0.7,,,40.75,,3.49,1.2,2011,14.67,7,,19,
2011-01-15,,1,,,0.56,3.99,,,,,40.75,,3.49,,2011,12.84,7,,19.1,
2011-01-16,,1,,,0.56,3.99,,,,,40.75,,3.49,,2011,13.68,6.9,,19.2,
2011-01-17,,1,,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2011,14.96,7,,19.1,
2011-01-18,,1,,,0.56,3.99,,,,,40.75,,3.49,,2011,14.53,7,,19,
2011-01-19,,1,32,,0.56,3.99,,0.8,,,40.75,,3.49,1.7,2011,14.53,6.9,,18.9,
2011-01-20,,1,,,0.56,3.99,,,,,40.75,,3.49,,2011,14.44,7,,19,
2011-01-21,,1,,,0.56,3.99,,0.7,,,40.75,,3.49,1.6,2011,14.24,7,,18.9,
2011-01-22,,1,,,0.56,3.99,,,,,40.75,,3.49,,2011,13.21,7,,19.1,
2011-01-23,,1,,,0.56,3.99,,,,,40.75,,3.49,,2011,14.28,7,,19.2,
2011-01-24,,1,33,,0.56,3.99,,0.8,,,40.75,,3.49,2,2011,14.32,7,,19.1,
2011-01-25,,1,,,0.56,3.99,,,,,40.75,,3.49,,2011,14.52,7.1,,19.1,
2011-01-26,,1,,,0.56,3.99,,0.8,,,40.75,,3.49,1.7,2011,14.5,7,,19.2,
2011-01-27,,1,,,0.56,3.99,,,,,40.75,,3.49,,2011,14.22,7,,19.4,
2011-01-28,,1,,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2011,14.12,7.1,,19.4,
2011-01-29,,1,,,0.56,3.99,,,,,40.75,,3.49,,2011,14.12,7,,19.5,
2011-01-30,,1,,,0.56,3.99,,,,,40.75,,3.49,,2011,14.11,7,,19.4,
2011-01-31,,1,,,0.56,3.99,,0.8,,,40.75,,3.49,2.4,2011,14.3,7,,19,
2011-02-01,,2,,,0.56,3.99,,,,,40.75,,3.49,,2011,15.32,7,,19,
2011-02-02,,2,34,,0.56,3.99,,0.8,,,40.75,,3.49,1.5,2011,14.11,7,,18.8,
2011-02-03,,2,,,0.56,3.99,,,,,40.75,,3.49,,2011,13.99,7,,18.9,
2011-02-04,,2,,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2011,14.26,7.1,,19,
2011-02-05,,2,,,0.56,3.99,,,,,40.75,,3.49,,2011,13.97,7,,19.4,
2011-02-06,,2,,,0.56,3.99,,,,,40.75,,3.49,,2011,14.03,7.1,,19.6,
2011-02-07,,2,,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2011,14.11,7.1,,19.5,
2011-02-08,,2,,,0.56,3.99,,,,,40.75,,3.49,,2011,14.05,7.1,,18.8,
2011-02-09,,2,,,0.56,3.99,,,,,40.75,,3.49,,2011,14.18,7,,19,
2011-02-10,,2,39,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2011,13.3,7,,19.1,
2011-02-11,,2,,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2011,8.93,7.1,,19.1,
2011-02-12,,2,,,0.56,3.99,,,,,40.75,,3.49,,2011,15.39,7,,19.7,
2011-02-13,,2,,,0.56,3.99,,,,,40.75,,3.49,,2011,14.5,7,,19.2,
2011-02-14,,2,36,,0.56,3.99,,0.8,,,40.75,,3.49,2.5,2011,14.2,7,,18.8,
2011-02-15,,2,,,0.56,3.99,,,,,40.75,,3.49,,2011,14.42,7,,19.4,
2011-02-16,,2,,,0.56,3.99,,0.7,,,40.75,,3.49,5.6,2011,20.88,7.1,,19.1,
2011-02-17,,2,,,0.56,3.99,,,,,40.75,,3.49,,2011,24.87,7.1,,17.5,
