Date,DRP** mg/L P,Flow_gal,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2006-07-30,,41610000,7,15.8,,,0.52,,,,,,,9,2006,42,7.3,,25.6,
2006-07-31,,42900000,7,16.1,1.06,0.28,0.52,,,,18.8,,1.68,7,2006,43,7.3,,24.1,
2006-08-01,,40710000,8,16.7,,,0.52,,,,,,,7,2006,41,7.3,,24.5,
2006-08-02,,39730000,8,18.3,,,0.52,,,,,,,7,2006,40,7.3,,24,
2006-08-03,,39160000,8,17.2,,,0.52,,,,,,,19,2006,39,7.43,,24.5,
2006-08-04,,39560000,8,19.6,,,0.52,,,,,,,6,2006,40,7.43,,23.6,
2006-08-05,,40090000,8,16.1,,,0.52,,,,,,,5,2006,40,7.54,,24,
2006-08-06,,38090000,8,17.6,,,0.52,,,,,,,7,2006,38,7.37,,26,
2006-08-07,,38110000,8,18.1,,,0.52,,,,,,,7,2006,38,7.33,,23.5,
2006-08-08,,39450000,8,18.5,,,0.52,,,,20.7,,1.3,6,2006,39,7.58,,23.9,
2006-08-09,,38850000,8,18.9,,,0.52,,,,,,,5,2006,39,7.36,,25.2,
2006-08-10,,42370000,8,20.7,,,0.52,,,,,,,6,2006,42,7.52,,24.6,
2006-08-11,,41000000,8,18.7,,,0.52,,,,,,,6,2006,41,7.32,,24.1,
2006-08-12,,41100000,8,19.3,,,0.52,,,,,,,5,2006,41,7.36,,24.3,
2006-08-13,,39540000,8,19.3,,,0.52,,,,,,,7,2006,40,7.48,,25.7,
2006-08-14,,39880000,8,18.1,,,0.52,,,,,,,6,2006,40,7.48,,20.5,
2006-08-15,,39880000,8,18.4,1.12,0.8,0.52,,,,20.9,,1.49,6,2006,40,7.5,,23.2,
2006-08-16,,39770000,8,18.3,,,0.52,,,,,,,5,2006,40,7.31,,23.1,
2006-08-17,,41610000,8,20.3,,,0.52,,,,,,,6,2006,42,7.5,,24.1,
2006-08-18,,40850000,8,19,,,0.52,,,,,,,6,2006,41,7.43,,23.8,
2006-08-19,,40950000,8,19.2,,,0.52,,,,,,,6,2006,41,7.14,,25.8,
2006-08-20,,40050000,8,18.1,,,0.52,,,,,,,7,2006,40,7.3,,25.9,
2006-08-21,,41470000,8,17,,,0.52,,,,,,,6,2006,41,7.33,,23.6,
2006-08-22,,38430000,8,17.8,,,0.52,,,,,,,5,2006,38,7.51,,24.6,
2006-08-23,,40150000,8,18.5,,,0.52,,,,,,,12,2006,40,7.55,,24,
2006-08-24,,40650000,8,15.5,,,0.52,,,,,,,4,2006,41,7.59,,18.5,
2006-08-25,,40860000,8,17.6,,,0.52,,,,,,,5,2006,41,7.55,,18,
2006-08-26,,41660000,8,16.9,,,0.52,,,,,,,8,2006,42,7.4,,24.1,
2006-08-27,,39980000,8,16.7,,,0.52,,,,,,,10,2006,40,7.45,,25.5,
2006-08-28,,40900000,8,19.2,,,0.52,,,,,,,10,2006,41,7.4,,19.2,
2006-08-29,,37380000,8,19.2,,,0.52,,,,,,,10,2006,37,7.37,,24,
2006-08-30,,37900000,8,18.7,,,0.52,,,,,,,8,2006,38,7.2,,24.8,
2006-08-31,,39130000,8,,,,0.52,,,,,,,9,2006,39,7.42,,25,
2006-09-01,,39410000,9,18.7,1.37,0.74,0.52,,,,,,0.9,10,2006,39,7.46,,23.7,
2006-09-02,,38890000,9,18,,,0.52,,,,,,,10,2006,39,7.41,,23.8,
2006-09-03,,36970000,9,17.9,,,0.52,,,,,,,12,2006,37,7.33,,24.6,
2006-09-04,,39300000,9,18.7,,,0.52,,,,,,,11,2006,39,7.36,,24.1,
2006-09-05,,42570000,9,17.9,,,0.52,,,,,,,9,2006,43,7.42,,24.1,
2006-09-06,,40350000,9,18.3,,,0.52,,,,,,,9,2006,40,7.47,,24.4,
2006-09-07,,41580000,9,18.7,,,0.52,,,,,,,9,2006,42,7.49,,24.5,
2006-09-08,,41070000,9,18.7,,,0.52,,,,,,,7,2006,41,7.29,,23.6,
2006-09-09,,40860000,9,20.3,,,0.52,,,,,,,7,2006,41,7.49,,23.4,
2006-09-10,,40340000,9,20,,,0.52,,,,,,,9,2006,40,7.41,,25.5,
2006-09-11,,40790000,9,19.3,0.4,0.72,0.52,,,,22.4,,1.42,12,2006,41,7.42,,24.7,
2006-09-12,,39260000,9,18.6,,,0.52,,,,,,,11,2006,39,7.5,,25.3,
2006-09-13,,39870000,9,20.3,,,0.52,,,,,,,10,2006,40,7.6,,24.5,
2006-09-14,,40150000,9,21.1,,,0.52,,,,,,,7,2006,40,7.59,,22.6,
2006-09-15,,40200000,9,21.4,,,0.52,,,,,,,9,2006,40,7.36,,22.8,
2006-09-16,,39310000,9,22,,,0.52,,,,,,,11,2006,39,7.4,,24.6,
2006-09-17,,22800000,9,21.7,,,0.52,,,,,,,17,2006,23,7.43,,25.6,
2006-09-18,,31300000,9,18,,,0.52,,,,,,,18,2006,31,7.39,,24.3,
2006-09-19,,41800000,9,20.6,,,0.52,,,,,,,17,2006,42,7.34,,24.4,
2006-09-20,,43570000,9,22.1,0.1,0.5,0.52,,,,24.7,,1.3,11,2006,44,7.41,,24.4,
2006-09-21,,42800000,9,22.5,,,0.52,,,,,,,9,2006,43,7.45,,24.5,
2006-09-22,,43060000,9,20.7,,,0.52,,,,,,,6,2006,43,7.42,,24.3,
2006-09-23,,41460000,9,22,,,0.52,,,,,,,7,2006,41,7.31,,23.6,
2006-09-24,,42280000,9,20.5,,,0.52,,,,,,,6,2006,42,7.32,,25.5,
2006-09-25,,45030000,9,20,,,0.52,,,,,,,9,2006,45,7.25,,25.2,
2006-09-26,,41270000,9,16.8,1.94,1.2,0.52,,,,19.1,,0.5,6,2006,41,7.51,,24.4,
2006-09-27,,41290000,9,16.7,,,0.52,,,,,,,7,2006,41,7.23,,24.4,
2006-09-28,,40220000,9,14.8,,,0.52,,,,,,,8,2006,40,7.52,,24.1,
2006-09-29,,39630000,9,14.4,,,0.52,,,,,,,6,2006,40,7.81,,22.4,
2006-09-30,,41460000,9,14.9,,,0.52,,,,,,,6,2006,41,7.42,,23,
2006-10-01,,42800000,10,12.4,,,0.52,,,,,,,9,2006,43,7.24,,24.2,
2006-10-02,,42800000,10,11.5,4.2,1.8,0.52,,,,13.8,,0.65,9,2006,43,7.17,,23.5,
2006-10-03,,40410000,10,13.3,,,0.52,,,,,,,9,2006,40,7.43,,23.6,
2006-10-04,,41200000,10,12.4,,,0.52,,,,,,,10,2006,41,7.32,,23.5,
2006-10-05,,42000000,10,12.3,,,0.52,,,,,,,11,2006,42,7.08,,23.2,
2006-10-06,,40350000,10,12,,,0.52,,,,,,,16,2006,40,7.33,,23.6,
2006-10-07,,40420000,10,12.4,,,0.52,,,,,,,17,2006,40,7.38,,23.2,
2006-10-08,,39300000,10,14,,,0.52,,,,,,,13,2006,39,7.32,,24.8,
2006-10-09,,41190000,10,13,,,0.52,,,,,,,14,2006,41,7.4,,23.9,
2006-10-10,,38730000,10,13,,,0.52,,,,,,,12,2006,39,7.21,,24.6,
2006-10-11,,37790000,10,13.8,,,0.52,,,,,,,9,2006,38,7.32,,23.7,
2006-10-12,,39310000,10,12.8,5.05,2.3,0.52,,,,15.6,,1.65,10,2006,39,7.37,,23.4,
2006-10-13,,39600000,10,13.7,,,0.52,,,,,,,9,2006,40,7.35,,23.6,
2006-10-14,,38660000,10,14.4,,,0.52,,,,,,,10,2006,39,7.33,,24.2,
2006-10-15,,38030000,10,15.7,,,0.52,,,,,,,12,2006,38,7.38,,23,
2006-10-16,,37870000,10,15.5,,,0.52,,,,,,,11,2006,38,7.33,,23,
2006-10-17,,36810000,10,15.4,3.15,2.1,0.52,,,,18.2,,0.95,8,2006,37,7.36,,23,
2006-10-18,,37530000,10,16.4,,,0.52,,,,,,,9,2006,38,7.26,,23.3,
2006-10-19,,37680000,10,15.7,,,0.52,,,,,,,10,2006,38,7.35,,23.2,
2006-10-20,,39260000,10,16.5,,,0.52,,,,,,,7,2006,39,7.45,,24,
2006-10-21,,38790000,10,16.2,,,0.52,,,,,,,8,2006,39,7.45,,23.4,
2006-10-22,,39740000,10,15.7,,,0.52,,,,,,,7,2006,40,7.37,,24.5,
2006-10-23,,39770000,10,14.2,,,0.52,,,,,,,7,2006,40,7.14,,23.8,
2006-10-24,,38620000,10,15.8,,,0.52,,,,,,,8,2006,39,7.37,,23.5,
2006-10-25,,37810000,10,16.1,3,,0.52,,,,,,1.7,7,2006,38,7.39,,23.3,
2006-10-26,,39250000,10,16.5,,,0.52,,,,,,,6,2006,39,7.41,,23.1,
2006-10-27,,38320000,10,15.9,,,0.52,,,,,,,7,2006,38,7.38,,23.1,
2006-10-28,,38980000,10,14.3,,,0.52,,,,,,,10,2006,39,7.52,,22.8,
2006-10-29,,39250000,10,14.9,,,0.52,,,,,,,10,2006,39,7.25,,24,
2006-10-30,,39050000,10,14.7,,,0.52,,,,,,,13,2006,39,7.06,,23.1,
2006-10-31,,37670000,10,15,,,0.52,,,,,,,10,2006,38,7.45,,22,
2006-11-01,,36370000,11,16.5,3.13,2.2,0.52,,,,18.9,,0.73,7,2006,36,7.35,,23.3,
2006-11-02,,40420000,11,16.1,,,0.52,,,,,,,7,2006,40,7.53,,23.1,
2006-11-03,,40420000,11,16.4,,,0.52,,,,,,,8,2006,40,7.41,,23.3,
2006-11-04,,40470000,11,16.1,,,0.52,,,,,,,10,2006,40,7.53,,22.4,
2006-11-05,,39740000,11,15.9,,,0.52,,,,,,,9,2006,40,7.29,,24,
2006-11-06,,39690000,11,16.1,,,0.52,,,,,,,8,2006,40,7.41,,23.6,
2006-11-07,,38930000,11,16.1,,,0.52,,,,,,,7,2006,39,7.29,,23.6,
2006-11-08,,39230000,11,16.8,2.75,1.6,0.52,,,,19.4,,0.55,6,2006,39,7.49,,23.2,
2006-11-09,,40270000,11,17.6,,,0.52,,,,,,,6,2006,40,7.42,,22.2,
2006-11-10,,39140000,11,18.1,,,0.52,,,,,,,6,2006,39,7.12,,21.9,
2006-11-11,,43160000,11,18.8,,,0.52,,,,,,,8,2006,43,7.48,,22.1,
2006-11-12,,42000000,11,18.5,,,0.52,,,,,,,6,2006,42,7.29,,23.1,
2006-11-13,,42000000,11,18.3,,,0.52,,,,,,,8,2006,42,7.42,,22,
2006-11-14,,43000000,11,19.2,,,0.52,,,,21.8,,0.56,6,2006,43,7.43,,22.4,
2006-11-15,,40200000,11,18.6,1.78,1.5,0.52,,,,21.2,,0.56,5,2006,40,7.26,,22,
2006-11-16,,42000000,11,18.3,,,0.52,,,,,,,6,2006,42,7.51,,22.4,
2006-11-17,,43000000,11,19,,,0.52,,,,,,,7,2006,43,7.42,,22.4,
2006-11-18,,41100000,11,19.3,,,0.52,,,,,,,6,2006,41,7.5,,22.1,
2006-11-19,,40500000,11,18.5,,,0.52,,,,,,,7,2006,41,7.4,,22.6,
2006-11-20,,40000000,11,16.9,1.03,,0.52,,,,18.8,,0.5,5,2006,40,7.44,,22,
2006-11-21,,39800000,11,17.8,,,0.52,,,,,,,4,2006,40,7.36,,21.8,
2006-11-22,,40100000,11,16.6,,,0.52,,,,,,,4,2006,40,7.36,,22.1,
2006-11-23,,41200000,11,17,,,0.52,,,,,,,5,2006,41,7.4,,21.1,
2006-11-24,,39000000,11,16.9,,,0.52,,,,,,,8,2006,39,7.37,,21.5,
2006-11-25,,39100000,11,18.7,,,0.52,,,,,,,9,2006,39,7.57,,20.8,
2006-11-26,,41900000,11,19.2,,,0.52,,,,,,,7,2006,42,7.34,,22.2,
2006-11-27,,41200000,11,20.4,1.3,1.4,0.52,,,,23.2,,0.53,14,2006,41,7.52,,21.9,
2006-11-28,,41000000,11,18.5,,,0.52,,,,,,,5,2006,41,7.31,,19.7,
2006-11-29,,39000000,11,20.2,,,0.52,,,,,,,4,2006,39,7.27,,20.6,
2006-11-30,,38000000,11,21.7,,,0.52,,,,,,,5,2006,38,7.33,,25.1,
2006-12-01,,37530000,12,19.6,,,0.52,,,,,,,6,2006,38,7.24,,20.8,
2006-12-02,,39110000,12,20,,,0.52,,,,,,,7,2006,39,7.34,,20.5,
2006-12-03,,40930000,12,19.2,,,0.52,,,,,,,6,2006,41,7.33,,21.5,
2006-12-04,,39470000,12,19.2,1.1,1.6,0.52,,,,21.5,,2.3,6,2006,39,7.53,,21.5,
2006-12-05,,39260000,12,19,,,0.52,,,,,,,7,2006,39,7.16,,20.9,
2006-12-06,,39570000,12,20.7,,,0.52,,,,,,,4,2006,40,7.45,,21.5,
2006-12-07,,40150000,12,21.3,,,0.52,,,,,,,5,2006,40,7.44,,21.1,
2006-12-08,,38490000,12,21.3,,,0.52,,,,,,,4,2006,38,7.49,,21,
2006-12-09,,45310000,12,21.7,,,0.52,,,,,,,5,2006,45,7.55,,21.2,
2006-12-10,,46170000,12,18.9,,,0.52,,,,,,,4,2006,46,7.36,,21.2,
2006-12-11,,42410000,12,17.6,,,0.52,,,,,,,5,2006,42,7.42,,20.9,
2006-12-12,,52420000,12,14.9,,,0.52,,,,,,,6,2006,52,7.41,,20.8,
2006-12-13,,43320000,12,17.2,,,0.52,,,,,,,6,2006,43,7.38,,21.1,
2006-12-14,,43320000,12,17.4,0.45,1.46,0.52,,,,,,0.35,7,2006,43,7.52,,21.6,
2006-12-15,,42810000,12,19.3,,,0.52,,,,,,,4,2006,43,7.51,,21,
2006-12-16,,41930000,12,18.8,,,0.52,,,,,,,4,2006,42,7.74,,20.5,
2006-12-17,,42070000,12,18.8,,,0.52,,,,,,,7,2006,42,7.48,,21,
2006-12-18,,41510000,12,18.5,,,0.52,,,,,,,6,2006,42,7.41,,20.5,
2006-12-19,,40100000,12,18.6,0.6,1.3,0.52,,,,20.5,,0.43,5,2006,40,7.65,,20.1,
2006-12-20,,39910000,12,19.8,,,0.52,,,,,,,6,2006,40,7.51,,20.2,
2006-12-21,,41000000,12,19.9,,,0.52,,,,,,,5,2006,41,7.56,,20.6,
2006-12-22,,40760000,12,19.5,,,0.52,,,,,,,6,2006,41,7.39,,20.4,
2006-12-23,,43670000,12,17.3,,,0.52,,,,,,,7,2006,44,7.33,,20.3,
2006-12-24,,49230000,12,17.8,,,0.52,,,,,,,7,2006,49,7.32,,20.3,
2006-12-25,,40100000,12,17.2,,,0.52,,,,,,,9,2006,40,7.31,,20.3,
2006-12-26,,43250000,12,19.4,,,0.52,,,,,,,10,2006,43,7.42,,20.4,
2006-12-27,,49600000,12,16.9,0.6,1.2,0.52,,,,29.2,,0.5,10,2006,50,7.3,,20,
2006-12-28,,42920000,12,18.3,,,0.52,,,,30.6,,,8,2006,43,7.3,,20.6,
2006-12-29,,42120000,12,18,,,0.52,,,,,,,7,2006,42,7.22,,20.6,
2006-12-30,,41340000,12,19.3,,,0.52,,,,,,,6,2006,41,7.29,,19.9,
2006-12-31,,41420000,12,18.4,,,0.52,,,,,,,6,2006,41,7.3,,20.2,
2007-01-01,,41180000,1,17.7,,,0.52,,,,,,,7,2007,41,7.22,,21.4,
2007-01-02,,41080000,1,15.5,,,0.52,,,,,,,8,2007,41,7.34,,20.6,
2007-01-03,,40890000,1,18.7,,,0.52,,,,,,,6,2007,41,7.34,,20.6,
2007-01-04,,41980000,1,19.4,,,0.52,,,,,,,6,2007,42,7.33,,20.6,
2007-01-05,,41440000,1,20.3,,,0.52,,,,,,,7,2007,41,7.49,,20.3,
2007-01-06,,41750000,1,20.5,,,0.52,,,,,,,6,2007,42,7.34,,20.1,
2007-01-07,,41670000,1,20,,,0.52,,,,,,,8,2007,42,7.23,,20.3,
2007-01-08,,40950000,1,19.2,,,0.52,,,,,,,10,2007,41,7.29,,20.8,
2007-01-09,,41010000,1,19.4,,,0.52,,,,,,,8,2007,41,7.37,,21.1,
2007-01-10,,40920000,1,20,0.48,1.17,0.52,,,,22.5,,0.52,6,2007,41,7.41,,21,
2007-01-11,,41090000,1,21.8,,,0.52,,,,,,,7,2007,41,7.42,,20.4,
2007-01-12,,39540000,1,20.4,,,0.52,,,,,,,4,2007,40,7.55,,19.7,
2007-01-13,,41700000,1,21.5,,,0.52,,,,,,,6,2007,42,7.43,,19.1,
2007-01-14,,40150000,1,20.9,,,0.52,,,,,,,8,2007,40,7.41,,19.3,
2007-01-15,,42540000,1,21.2,,,0.52,,,,,,,7,2007,43,7.32,,19.5,
2007-01-16,,41360000,1,20.6,,,0.52,,,,,,,6,2007,41,7.48,,19.6,
2007-01-17,,41580000,1,20,,,0.52,,,,,,,7,2007,42,7.36,,20,
2007-01-18,,41280000,1,20.5,1,0.97,0.52,,,,22.8,,0.81,6,2007,41,7.39,,20.3,
2007-01-19,,40500000,1,21.1,,,0.52,,,,,,,6,2007,41,7.37,,20.6,
2007-01-20,,41060000,1,21.2,,,0.52,,,,,,,6,2007,41,7.3,,20.5,
2007-01-21,,40640000,1,21.8,,,0.52,,,,,,,6,2007,41,7.42,,19.9,
2007-01-22,,39030000,1,20.9,,,0.52,,,,,,,9,2007,39,7.35,,20.5,
2007-01-23,,38880000,1,17.9,,,0.52,,,,,,,5,2007,39,7.33,,19.8,
2007-01-24,,36620000,1,23,,,0.52,,,,,,,6,2007,37,7.2,,20.3,
2007-01-25,,42510000,1,22.6,0.65,1.1,0.52,,,,25.1,,1.1,6,2007,43,7.37,,21.5,
2007-01-26,,39950000,1,23.5,,,0.52,,,,,,,6,2007,40,7.41,,19.9,
2007-01-27,,40560000,1,22.6,,,0.52,,,,,,,9,2007,41,7.46,,19.4,
2007-01-28,,43410000,1,23,,,0.52,,,,,,,9,2007,43,7.4,,19.9,
2007-01-29,,39840000,1,21.8,,,0.52,,,,,,,12,2007,40,7.54,,20.3,
2007-01-30,,39450000,1,22,,,0.52,,,,,,,11,2007,39,7.37,,20,
2007-01-31,,40010000,1,23.2,,,0.52,,,,,,,12,2007,40,7.2,,19.8,
2007-02-01,,40600000,2,24.4,,,0.52,,,,,,,13,2007,41,7.51,,19.3,
2007-02-02,,39420000,2,24.4,0.48,0.74,0.52,,,,,,,10,2007,39,7.25,,19.7,
2007-02-03,,39850000,2,23,,,0.52,,,,,,,11,2007,40,7.39,,19.3,
2007-02-04,,39680000,2,22,,,0.52,,,,,,,11,2007,40,7.48,,20.4,
2007-02-05,,37270000,2,19.8,0.18,0.36,0.52,,,,23,,1.7,10,2007,37,7.22,,20.1,
2007-02-06,,39210000,2,22.2,,,0.52,,,,,,,10,2007,39,7.41,,20.1,
2007-02-07,,38950000,2,24.1,,,0.52,,,,,,,5,2007,39,7.49,,20.1,
2007-02-08,,43050000,2,25.1,,,0.52,,,,,,,4,2007,43,7.43,,19.7,
2007-02-09,,46930000,2,21.2,,,0.52,,,,,,,8,2007,47,7.27,,19.7,
2007-02-10,,59280000,2,20.6,,,0.52,,,,,,,6,2007,59,7.41,,19,
2007-02-11,,63600000,2,17.6,,,0.52,,,,,,,8,2007,64,7.31,,18.3,
2007-02-12,,52170000,2,14.4,,,0.52,,,,,,,10,2007,52,7.44,,19.2,
2007-02-13,,48420000,2,18.9,,,0.52,,,,,,,10,2007,48,7.42,,19.2,
2007-02-14,,43600000,2,19.6,0.37,0.5,0.52,,,,22,,1.4,6,2007,44,7.42,,19.5,
2007-02-15,,44650000,2,21.1,,,0.52,,,,,,,4,2007,45,7.37,,20.2,
2007-02-16,,42170000,2,21.2,,,0.52,,,,,,,5,2007,42,7.27,,20.6,
2007-02-17,,43900000,2,21.5,,,0.52,,,,,,,7,2007,44,7.35,,20.6,
2007-02-18,,42100000,2,20.7,,,0.52,,,,,,,6,2007,42,7.44,,20.5,
2007-02-19,,42760000,2,21.9,,,0.52,,,,,,,3,2007,43,7.39,,20,
2007-02-20,,42370000,2,21.1,,,0.52,,,,,,,5,2007,42,7.42,,19.9,
2007-02-21,,35700000,2,22.6,0.26,0.48,0.52,,,,25,,1.67,6,2007,36,7.42,,19.8,
2007-02-22,,49910000,2,25.4,,,0.52,,,,,,,6,2007,50,7.39,,19.7,
2007-02-23,,45250000,2,21.9,,,0.52,,,,,,,5,2007,45,7.55,,19.4,
2007-02-24,,43380000,2,20.6,,,0.52,,,,,,,8,2007,43,7.62,,19.9,
2007-02-25,,48620000,2,21.3,,,0.52,,,,,,,9,2007,49,7.35,,19.8,
2007-02-26,,60100000,2,20.3,0.21,0.48,0.52,,,,22.6,,1.5,8,2007,60,7.38,,19.1,
2007-02-27,,63630000,2,16.1,,,0.52,,,,,,,13,2007,64,7.42,,18.3,
2007-02-28,,55410000,2,16.5,,,0.52,,,,,,,14,2007,55,7.26,,18.6,
2007-03-01,,37000000,3,15.6,,,0.52,,,,,,,8,2007,37,7.44,,18.5,
2007-03-02,,49700000,3,20,,,0.52,,,,,,,12,2007,50,7.4,,19.3,
2007-03-03,,47180000,3,20.2,,,0.52,,,,,,,6,2007,47,7.65,,19.4,
2007-03-04,,46400000,3,21.6,,,0.52,,,,,,,13,2007,46,7.52,,20,
2007-03-05,,45610000,3,13.5,0.06,0.57,0.52,,,,15.3,,1,8,2007,46,7.5,,20.5,
2007-03-06,,45950000,3,20.2,,,0.52,,,,,,,6,2007,46,7.4,,20.2,
2007-03-07,,43720000,3,20.7,,,0.52,,,,,,,5,2007,44,7.4,,20.1,
2007-03-08,,46800000,3,22.2,,,0.52,,,,,,,6,2007,47,7.47,,20.2,
2007-03-09,,44540000,3,21.7,,,0.52,,,,,,,4,2007,45,7.47,,20.1,
2007-03-10,,44390000,3,23.2,,,0.52,,,,,,,4,2007,44,7.55,,19.7,
2007-03-11,,45590000,3,18.8,,,0.52,,,,,,,5,2007,46,7.4,,21,
2007-03-12,,44780000,3,21.2,0.06,0.55,0.52,,,,23.3,,1.8,5,2007,45,7.36,,21,
2007-03-13,,44590000,3,20.8,,,0.52,,,,,,,5,2007,45,7.36,,21.4,
2007-03-14,,46880000,3,22.1,,,0.52,,,,,,,5,2007,47,7.24,,21.1,
2007-03-15,,44360000,3,21.2,,,0.52,,,,,,,6,2007,44,7.48,,21.2,
2007-03-16,,43840000,3,22.5,,,0.52,,,,,,,4,2007,44,7.34,,21.5,
2007-03-17,,45490000,3,23,,,0.52,,,,,,,6,2007,45,7.42,,20.5,
2007-03-18,,43600000,3,22.5,,,0.52,,,,,,,7,2007,44,7.49,,20.9,
2007-03-19,,43710000,3,23,,,0.52,,,,,,,7,2007,44,7.36,,21.4,
2007-03-20,,46050000,3,22.7,,,0.52,,,,,,,5,2007,46,7.4,,20.9,
2007-03-21,,45070000,3,22.6,,,0.52,,,,,,,5,2007,45,7.38,,21.1,
2007-03-22,,43280000,3,22.6,0.1,0.44,0.52,,,,24.5,,1.32,5,2007,43,7.43,,21.3,
2007-03-23,,42640000,3,21.4,,,0.52,,,,,,,4,2007,43,7.37,,21.5,
2007-03-24,,44560000,3,23.2,,,0.52,,,,,,,7,2007,45,7.63,,21.2,
2007-03-25,,42560000,3,23.2,,,0.52,,,,,,,8,2007,43,7.49,,21.2,
2007-03-26,,41620000,3,22.4,,,0.52,,,,,,,7,2007,42,7.44,,21,
2007-03-27,,41750000,3,22.7,,,0.52,,,,,,,6,2007,42,7.5,,19.8,
2007-03-28,,43620000,3,23.5,,,0.52,,,,,,,6,2007,44,7.43,,20.8,
2007-03-29,,42890000,3,23.2,,,0.52,,,,25.2,,1.08,5,2007,43,7.46,,21.1,
2007-03-30,,44510000,3,22.6,,,0.52,,,,,,,5,2007,45,7.47,,21.6,
2007-03-31,,43870000,3,23.8,,,0.52,,,,,,,6,2007,44,7.51,,21.6,
2007-04-01,,43730000,4,21.7,,,0.52,,,,,,,8,2007,44,7.44,,20.9,
2007-04-02,,42800000,4,22.3,,,0.52,,,,,,,7,2007,43,7.45,,21.5,
2007-04-03,,39990000,4,22.6,,,0.52,,,,,,,6,2007,40,7.45,,21.6,
2007-04-04,,39930000,4,23,,,0.52,,,,,,,7,2007,40,7.6,,22.1,
2007-04-05,,40060000,4,21.4,,,0.52,,,,,,,6,2007,40,7.48,,22.1,
2007-04-06,,39870000,4,22.5,,,0.52,,,,,,,6,2007,40,7.54,,21.1,
2007-04-07,,40210000,4,21.7,,,0.52,,,,,,,7,2007,40,7.44,,20.6,
2007-04-08,,41000000,4,21.2,,,0.52,,,,,,,9,2007,41,7.43,,21.2,
2007-04-09,,39890000,4,18.4,,,0.52,,,,,,,8,2007,40,7.48,,22,
2007-04-10,,39500000,4,20.7,,,0.52,,,,,,,8,2007,40,7.43,,21.9,
2007-04-11,,39900000,4,20.3,1,1.05,0.52,,,,21.9,,0.18,9,2007,40,7.47,,21.4,
2007-04-12,,40000000,4,20.6,,,0.52,,,,,,,13,2007,40,7.43,,21.2,
2007-04-13,,39320000,4,19.6,,,0.52,,,,,,,7,2007,39,7.4,,22.1,
2007-04-14,,41050000,4,22.7,,,0.52,,,,,,,9,2007,41,7.57,,20.5,
2007-04-15,,39580000,4,20.7,,,0.52,,,,,,,8,2007,40,7.4,,21,
2007-04-16,,41530000,4,18.4,,,0.52,,,,,,,8,2007,42,7.38,,22.3,
2007-04-17,,39890000,4,19.5,,,0.52,,,,,,,6,2007,40,7.42,,21.5,
2007-04-18,,39900000,4,21.3,,,0.52,,,,,,,4,2007,40,7.45,,21.1,
2007-04-19,,39200000,4,22.2,1,0.93,0.52,,,,24.9,,0.45,4,2007,39,7.48,,20.7,
2007-04-20,,40720000,4,22.2,,,0.52,,,,,,,5,2007,41,7.44,,21.7,
2007-04-21,,40380000,4,21.2,,,0.52,,,,,,,5,2007,40,7.44,,20.4,
2007-04-22,,44400000,4,20.6,,,0.52,,,,,,,3,2007,44,7.49,,21.5,
2007-04-23,,42390000,4,19,,,0.52,,,,,,,5,2007,42,7.42,,21.7,
2007-04-24,,41000000,4,18.9,,,0.52,,,,,,,5,2007,41,7.42,,22.1,
2007-04-25,,39900000,4,19.5,1.52,1.26,0.52,,,,21.7,,0.5,4,2007,40,7.44,,21.7,
2007-04-26,,39580000,4,20.3,,,0.52,,,,,,,4,2007,40,7.44,,22,
2007-04-27,,40000000,4,20.9,,,0.52,,,,,,,6,2007,40,7.4,,23,
2007-04-28,,41100000,4,20.2,,,0.52,,,,,,,7,2007,41,7.46,,22,
2007-04-29,,40710000,4,19.9,,,0.52,,,,,,,6,2007,41,7.37,,22.1,
2007-04-30,,40210000,4,18.6,,,0.52,,,,,,,4,2007,40,7.36,,22.6,
2007-05-01,,38040000,5,20,,,0.52,,,,,,,4,2007,38,7.37,,22.4,
2007-05-02,,40120000,5,22.4,,,0.52,,,,,,,4,2007,40,7.38,,21.9,
2007-05-03,,41830000,5,21.6,1.13,1.15,0.52,,,,23.9,,2.4,3,2007,42,7.42,,21.7,
2007-05-04,,42530000,5,20.4,,,0.52,,,,,,,4,2007,43,7.37,,21.2,
2007-05-05,,40530000,5,20.2,,,0.52,,,,,,,6,2007,41,7.47,,21.2,
2007-05-06,,42790000,5,18.4,,,0.52,,,,,,,7,2007,43,7.38,,21.5,
2007-05-07,,40250000,5,20.3,,,0.52,,,,,,,7,2007,40,7.36,,23.6,
2007-05-08,,40600000,5,19.6,,,0.52,,,,,,,5,2007,41,7.32,,23.6,
2007-05-09,,39730000,5,20.2,,,0.52,,,,,,,4,2007,40,7.33,,23.4,
2007-05-10,,38980000,5,20.2,1.3,0.75,0.52,,,,22.6,,1.95,4,2007,39,7.43,,23,
2007-05-11,,39620000,5,20.6,,,0.52,,,,,,,3,2007,40,7.38,,22.8,
2007-05-12,,40440000,5,21.5,,,0.52,,,,,,,6,2007,40,7.33,,21.5,
2007-05-13,,41380000,5,21.6,,,0.52,,,,,,,6,2007,41,7.35,,22.8,
