Date,DRP** mg/L P,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2007-06-06,,,,4.46,2.91,,,,40.29,,4.51,19,67,,,,
2007-06-07,,27.9,,4.46,2.91,,,,40.29,,4.51,15,66,,,,
2007-06-08,,,,4.46,2.91,,,,40.29,,4.51,13,64,,,,
2007-06-09,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2007-06-10,,,,4.46,2.91,,,,40.29,,4.51,,67,,,,
2007-06-11,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2007-06-12,,,,4.46,2.91,,,,40.29,,4.51,16,63,,,,
2007-06-13,,,,4.46,2.91,,,,40.29,,4.51,20,57,,,,
2007-06-14,,,,4.46,2.91,,,,40.29,,4.51,23,70,,,,
2007-06-15,,,,4.46,2.91,,,,40.29,,4.51,19,65,,,,
2007-06-16,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2007-06-17,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2007-06-18,,39.2,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2007-06-19,,,,4.46,2.91,,,,40.29,,4.51,17,61,,,,
2007-06-20,,,,4.46,2.91,,,,40.29,,4.51,15,63,,,,
2007-06-21,,,,4.46,2.91,,,,40.29,,4.51,20,57,,,,
2007-06-22,,,,4.46,2.91,,,,40.29,,4.51,14,59,,,,
2007-06-23,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2007-06-24,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2007-06-25,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2007-06-26,,,,4.46,2.91,,,,40.29,,4.51,12,59,,,,
2007-06-27,,,,4.46,2.91,,,,40.29,,4.51,29,63,,,,
2007-06-28,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2007-06-29,,,,4.46,2.91,,,,40.29,,4.51,11,62,,,,
2007-06-30,,,,4.46,2.91,,,,40.29,,4.51,8,63,,,,
2007-07-01,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2007-07-02,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2007-07-03,,,,4.46,2.91,,,,40.29,,4.51,13,63,,,,
2007-07-04,,,,4.46,2.91,,,,40.29,,4.51,23,59,,,,
2007-07-05,,,,4.46,2.91,,,,40.29,,4.51,19,59,,,,
2007-07-06,,,,4.46,2.91,,,,40.29,,4.51,21,57,,,,
2007-07-07,,,,4.46,2.91,,,,40.29,,4.51,,56,,,,
2007-07-08,,,,4.46,2.91,,,,40.29,,4.51,,56,,,,
2007-07-09,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2007-07-10,,,,4.46,2.91,,,,40.29,,4.51,8,62,,,,
2007-07-11,,,,4.46,2.91,,,,40.29,,4.51,11,62,,,,
2007-07-12,,33.3,,4.46,2.91,,,,40.29,,4.51,10,64,,,,
2007-07-13,,,,4.46,2.91,,,,40.29,,4.51,11,62,,,,
2007-07-14,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2007-07-15,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2007-07-16,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2007-07-17,,,,4.46,2.91,,,,40.29,,4.51,13,61,,,,
2007-07-18,,,,4.46,2.91,,,,40.29,,4.51,17,68,,,,
2007-07-19,,,,4.46,2.91,,,,40.29,,4.51,21,68,,,,
2007-07-20,,,,4.46,2.91,,,,40.29,,4.51,19,60,,,,
2007-07-21,,,,4.46,2.91,,,,40.29,,4.51,,66,,,,
2007-07-22,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2007-07-23,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2007-07-24,,,,4.46,2.91,,,,40.29,,4.51,17,64,,,,
2007-07-25,,36.5,,4.46,2.91,,,,40.29,,4.51,17,62,,,,
2007-07-26,,,,4.46,2.91,,,,40.29,,4.51,14,65,,,,
2007-07-27,,,,4.46,2.91,,,,40.29,,4.51,18,59,,,,
2007-07-28,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2007-07-29,,,,4.46,2.91,,,,40.29,,4.51,10,59,,,,
2007-07-30,,,,4.46,2.91,,,,40.29,,4.51,8,61,,,,
2007-07-31,,,,4.46,2.91,,,,40.29,,4.51,11,61,,,,
2007-08-01,,,,4.46,2.91,,,,40.29,,4.51,13,66,,,,
2007-08-02,,31.4,,4.46,2.91,,,,40.29,,4.51,68,60,,,,
2007-08-03,,,,4.46,2.91,,,,40.29,,4.51,15,64,,,,
2007-08-04,,,,4.46,2.91,,,,40.29,,4.51,15,69,,,,
2007-08-05,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2007-08-06,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2007-08-07,,,,4.46,2.91,,,,40.29,,4.51,12,61,,,,
2007-08-08,,,,4.46,2.91,,,,40.29,,4.51,14,61,,,,
2007-08-09,,,,4.46,2.91,,,,40.29,,4.51,14,62,,,,
2007-08-10,,,,4.46,2.91,,,,40.29,,4.51,14,62,,,,
2007-08-11,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2007-08-12,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2007-08-13,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2007-08-14,,,,4.46,2.91,,,,40.29,,4.51,15,60,,,,
2007-08-15,,,,4.46,2.91,,,,40.29,,4.51,19,68,,,,
2007-08-16,,27.7,,4.46,2.91,,,,40.29,,4.51,15,62,,,,
2007-08-17,,,,4.46,2.91,,,,40.29,,4.51,14,61,,,,
2007-08-18,,,,4.46,2.91,,,,40.29,,4.51,,56,,,,
2007-08-19,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2007-08-20,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2007-08-21,,,,4.46,2.91,,,,40.29,,4.51,13,61,,,,
2007-08-22,,,,4.46,2.91,,,,40.29,,4.51,58,63,,,,
2007-08-23,,,,4.46,2.91,,,,40.29,,4.51,14,62,,,,
2007-08-24,,,,4.46,2.91,,,,40.29,,4.51,11,61,,,,
2007-08-25,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2007-08-26,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2007-08-27,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2007-08-28,,,,4.46,2.91,,,,40.29,,4.51,10,60,,,,
2007-08-29,,,,4.46,2.91,,,,40.29,,4.51,14,61,,,,
2007-08-30,,,,4.46,2.91,,,,40.29,,4.51,13,66,,,,
2007-08-31,,,,4.46,2.91,,,,40.29,,4.51,10,62,,,,
2007-09-01,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2007-09-02,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2007-09-03,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2007-09-04,,,,4.46,2.91,,,,40.29,,4.51,7.3,63,,,,
2007-09-05,,,,4.46,2.91,,,,40.29,,4.51,8.7,61,,,,
2007-09-06,,25.2,,4.46,2.91,,,,40.29,,4.51,9.3,62,,,,
2007-09-07,,,,4.46,2.91,,,,40.29,,4.51,14,63,,,,
2007-09-08,,,,4.46,2.91,,,,40.29,,4.51,14,61,,,,
2007-09-09,,,,4.46,2.91,,,,40.29,,4.51,20,59,,,,
2007-09-10,,,,4.46,2.91,,,,40.29,,4.51,31,63,,,,
2007-09-11,,,,4.46,2.91,,,,40.29,,4.51,44,60,,,,
2007-09-12,,,,4.46,2.91,,,,40.29,,4.51,120,52,,,,
2007-09-13,,,,4.46,2.91,,,,40.29,,4.51,74,67,,,,
2007-09-14,,,,4.46,2.91,,,,40.29,,4.51,62,64,,,,
2007-09-15,,,,4.46,2.91,,,,40.29,,4.51,68,63,,,,
2007-09-16,,,,4.46,2.91,,,,40.29,,4.51,78,64,,,,
2007-09-17,,,,4.46,2.91,,,,40.29,,4.51,78,65,,,,
2007-09-18,,,,4.46,2.91,,,,40.29,,4.51,48,61,,,,
2007-09-19,,39.8,,4.46,2.91,,,,40.29,,4.51,38,60,,,,
2007-09-20,,,,4.46,2.91,,,,40.29,,4.51,46,61,,,,
2007-09-21,,,,4.46,2.91,,,,40.29,,4.51,50,59,,,,
2007-09-22,,,,4.46,2.91,,,,40.29,,4.51,42,63,,,,
2007-09-23,,,,4.46,2.91,,,,40.29,,4.51,36,62,,,,
2007-09-24,,,,4.46,2.91,,,,40.29,,4.51,22,62,,,,
2007-09-25,,,,4.46,2.91,,,,40.29,,4.51,12,67,,,,
2007-09-26,,,,4.46,2.91,,,,40.29,,4.51,13,62,,,,
2007-09-27,,,,4.46,2.91,,,,40.29,,4.51,11,60,,,,
2007-09-28,,,,4.46,2.91,,,,40.29,,4.51,13,58,,,,
2007-09-29,,,,4.46,2.91,,,,40.29,,4.51,10,59,,,,
2007-09-30,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2007-10-01,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2007-10-02,,,,4.46,2.91,,,,40.29,,4.51,9,61,,,,
2007-10-03,,,,4.46,2.91,,,,40.29,,4.51,13,62,,,,
2007-10-04,,33.6,,4.46,2.91,,,,40.29,,4.51,18,62,,,,
2007-10-05,,,,4.46,2.91,,,,40.29,,4.51,17,62,,,,
2007-10-06,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2007-10-07,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2007-10-08,,,,4.46,2.91,,,,40.29,,4.51,,56,,,,
2007-10-09,,,,4.46,2.91,,,,40.29,,4.51,20,64,,,,
2007-10-10,,36.3,,4.46,2.91,,,,40.29,,4.51,18,93,,,,
2007-10-11,,,,4.46,2.91,,,,40.29,,4.51,13,68,,,,
2007-10-12,,,,4.46,2.91,,,,40.29,,4.51,12,67,,,,
2007-10-13,,,,4.46,2.91,,,,40.29,,4.51,,90,,,,
2007-10-14,,,,4.46,2.91,,,,40.29,,4.51,,70,,,,
2007-10-15,,30.2,,4.46,2.91,,,,40.29,,4.51,,67,,,,
2007-10-16,,,,4.46,2.91,,,,40.29,,4.51,12,66,,,,
2007-10-17,,,,4.46,2.91,,,,40.29,,4.51,11,68,,,,
2007-10-18,,,,4.46,2.91,,,,40.29,,4.51,10,71,,,,
2007-10-19,,,,4.46,2.91,,,,40.29,,4.51,11,64,,,,
2007-10-20,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2007-10-21,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2007-10-22,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2007-10-23,,,,4.46,2.91,,,,40.29,,4.51,8,58,,,,
2007-10-24,,,,4.46,2.91,,,,40.29,,4.51,10,59,,,,
2007-10-25,,,,4.46,2.91,,,,40.29,,4.51,11,58,,,,
2007-10-26,,,,4.46,2.91,,,,40.29,,4.51,11,60,,,,
2007-10-27,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2007-10-28,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2007-10-29,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2007-10-30,,,,4.46,2.91,,,,40.29,,4.51,11,60,,,,
2007-10-31,,,,4.46,2.91,,,,40.29,,4.51,15,59,,,,
2007-11-01,,,,4.46,2.91,,,,40.29,,4.51,15,59,,,,
2007-11-02,,,,4.46,2.91,,,,40.29,,4.51,12,63,,,,
2007-11-03,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2007-11-04,,,,4.46,2.91,,,,40.29,,4.51,,66,,,,
2007-11-05,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2007-11-06,,,,4.46,2.91,,,,40.29,,4.51,11,62,,,,
2007-11-07,,,,4.46,2.91,,,,40.29,,4.51,8,61,,,,
2007-11-08,,37.5,,4.46,2.91,,,,40.29,,4.51,12,64,,,,
2007-11-09,,,,4.46,2.91,,,,40.29,,4.51,11,60,,,,
2007-11-10,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2007-11-11,,,,4.46,2.91,,,,40.29,,4.51,,108,,,,
2007-11-12,,,,4.46,2.91,,,,40.29,,4.51,,73,,,,
2007-11-13,,,,4.46,2.91,,,,40.29,,4.51,12,70,,,,
2007-11-14,,,,4.46,2.91,,,,40.29,,4.51,8.5,63,,,,
2007-11-15,,,,4.46,2.91,,,,40.29,,4.51,6.5,63,,,,
2007-11-16,,,,4.46,2.91,,,,40.29,,4.51,9.5,64,,,,
2007-11-17,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2007-11-18,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2007-11-19,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2007-11-20,,24.9,,4.46,2.91,,,,40.29,,4.51,9.3,65,,,,
2007-11-21,,,,4.46,2.91,,,,40.29,,4.51,8,62,,,,
2007-11-22,,,,4.46,2.91,,,,40.29,,4.51,8.7,63,,,,
2007-11-23,,,,4.46,2.91,,,,40.29,,4.51,11,58,,,,
2007-11-24,,,,4.46,2.91,,,,40.29,,4.51,,55,,,,
2007-11-25,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2007-11-26,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2007-11-27,,,,4.46,2.91,,,,40.29,,4.51,30,59,,,,
2007-11-28,,,,4.46,2.91,,,,40.29,,4.51,19,55,,,,
2007-11-29,,,,4.46,2.91,,,,40.29,,4.51,22,55,,,,
2007-11-30,,,,4.46,2.91,,,,40.29,,4.51,17,54,,,,
2007-12-01,,,,4.46,2.91,,,,40.29,,4.51,,55,,,,
2007-12-02,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2007-12-03,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2007-12-04,,,,4.46,2.91,,,,40.29,,4.51,19,61,,,,
2007-12-05,,,,4.46,2.91,,,,40.29,,4.51,15,60,,,,
2007-12-06,,32.8,,4.46,2.91,,,,40.29,,4.51,17,57,,,,
2007-12-07,,,,4.46,2.91,,,,40.29,,4.51,16,99,,,,
2007-12-08,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2007-12-09,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2007-12-10,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2007-12-11,,,,4.46,2.91,,,,40.29,,4.51,13,60,,,,
2007-12-12,,,,4.46,2.91,,,,40.29,,4.51,16,56,,,,
2007-12-13,,,,4.46,2.91,,,,40.29,,4.51,17,58,,,,
2007-12-14,,,,4.46,2.91,,,,40.29,,4.51,17,58,,,,
2007-12-15,,,,4.46,2.91,,,,40.29,,4.51,,52,,,,
2007-12-16,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2007-12-17,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2007-12-18,,34.4,,4.46,2.91,,,,40.29,,4.51,12,76,,,,
2007-12-19,,,,4.46,2.91,,,,40.29,,4.51,11,98,,,,
2007-12-20,,,,4.46,2.91,,,,40.29,,4.51,11,110,,,,
2007-12-21,,,,4.46,2.91,,,,40.29,,4.51,6.2,87,,,,
2007-12-22,,,,4.46,2.91,,,,40.29,,4.51,,67,,,,
2007-12-23,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2007-12-24,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2007-12-25,,,,4.46,2.91,,,,40.29,,4.51,9.4,58,,,,
2007-12-26,,,,4.46,2.91,,,,40.29,,4.51,10,54,,,,
2007-12-27,,,,4.46,2.91,,,,40.29,,4.51,12,58,,,,
2007-12-28,,,,4.46,2.91,,,,40.29,,4.51,15,59,,,,
2007-12-29,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2007-12-30,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2007-12-31,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2008-01-01,,,,4.46,2.91,,,,40.29,,4.51,17,58,,,,
2008-01-02,,,,4.46,2.91,,,,40.29,,4.51,16,57,,,,
2008-01-03,,34.7,,4.46,2.91,,,,40.29,,4.51,20,58,,,,
2008-01-04,,,,4.46,2.91,,,,40.29,,4.51,32,98,,,,
2008-01-05,,,,4.46,2.91,,,,40.29,,4.51,,146,,,,
2008-01-06,,,,4.46,2.91,,,,40.29,,4.51,,154,,,,
2008-01-07,,,,4.46,2.91,,,,40.29,,4.51,,116,,,,
2008-01-08,,,,4.46,2.91,,,,40.29,,4.51,15,93,,,,
2008-01-09,,,,4.46,2.91,,,,40.29,,4.51,16,93,,,,
2008-01-10,,,,4.46,2.91,,,,40.29,,4.51,19,81,,,,
2008-01-11,,,,4.46,2.91,,,,40.29,,4.51,18,76,,,,
2008-01-12,,,,4.46,2.91,,,,40.29,,4.51,,68,,,,
2008-01-13,,,,4.46,2.91,,,,40.29,,4.51,,66,,,,
2008-01-14,,,,4.46,2.91,,,,40.29,,4.51,,66,,,,
2008-01-15,,,,4.46,2.91,,,,40.29,,4.51,16,62,,,,
2008-01-16,,,,4.46,2.91,,,,40.29,,4.51,19,64,,,,
2008-01-17,,,,4.46,2.91,,,,40.29,,4.51,16,64,,,,
2008-01-18,,,,4.46,2.91,,,,40.29,,4.51,11,61,,,,
2008-01-19,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2008-01-20,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2008-01-21,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2008-01-22,,29,,4.46,2.91,,,,40.29,,4.51,22,82,,,,
2008-01-23,,,,4.46,2.91,,,,40.29,,4.51,15,77,,,,
2008-01-24,,,,4.46,2.91,,,,40.29,,4.51,14,73,,,,
2008-01-25,,,,4.46,2.91,,,,40.29,,4.51,11,81,,,,
2008-01-26,,,,4.46,2.91,,,,40.29,,4.51,,141,,,,
2008-01-27,,,,4.46,2.91,,,,40.29,,4.51,,140,,,,
2008-01-28,,,,4.46,2.91,,,,40.29,,4.51,,130,,,,
2008-01-29,,17.5,,4.46,2.91,,,,40.29,,4.51,13,122,,,,
2008-01-30,,,,4.46,2.91,,,,40.29,,4.51,11,101,,,,
2008-01-31,,,,4.46,2.91,,,,40.29,,4.51,11,84,,,,
2008-02-01,,,,4.46,2.91,,,,40.29,,4.51,15,126,,,,
2008-02-02,,,,4.46,2.91,,,,40.29,,4.51,,101,,,,
2008-02-03,,,,4.46,2.91,,,,40.29,,4.51,,147,,,,
2008-02-04,,,,4.46,2.91,,,,40.29,,4.51,,130,,,,
2008-02-05,,,,4.46,2.91,,,,40.29,,4.51,12,92,,,,
2008-02-06,,,,4.46,2.91,,,,40.29,,4.51,16,83,,,,
2008-02-07,,21.6,,4.46,2.91,,,,40.29,,4.51,18,81,,,,
2008-02-08,,,,4.46,2.91,,,,40.29,,4.51,16,76,,,,
2008-02-09,,,,4.46,2.91,,,,40.29,,4.51,,68,,,,
2008-02-10,,,,4.46,2.91,,,,40.29,,4.51,,69,,,,
2008-02-11,,,,4.46,2.91,,,,40.29,,4.51,,69,,,,
2008-02-12,,,,4.46,2.91,,,,40.29,,4.51,15,66,,,,
2008-02-13,,,,4.46,2.91,,,,40.29,,4.51,14,66,,,,
2008-02-14,,,,4.46,2.91,,,,40.29,,4.51,16,68,,,,
2008-02-15,,,,4.46,2.91,,,,40.29,,4.51,17,63,,,,
2008-02-16,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2008-02-17,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2008-02-18,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2008-02-19,,36.4,,4.46,2.91,,,,40.29,,4.51,13,63,,,,
2008-02-20,,,,4.46,2.91,,,,40.29,,4.51,23,98,,,,
2008-02-21,,,,4.46,2.91,,,,40.29,,4.51,16,84,,,,
2008-02-22,,,,4.46,2.91,,,,40.29,,4.51,14,86,,,,
2008-02-23,,,,4.46,2.91,,,,40.29,,4.51,,80,,,,
2008-02-24,,,,4.46,2.91,,,,40.29,,4.51,,92,,,,
2008-02-25,,,,4.46,2.91,,,,40.29,,4.51,,90,,,,
2008-02-26,,,,4.46,2.91,,,,40.29,,4.51,4.7,76,,,,
2008-02-27,,,,4.46,2.91,,,,40.29,,4.51,8,74,,,,
2008-02-28,,,,4.46,2.91,,,,40.29,,4.51,8.7,66,,,,
2008-02-29,,,,4.46,2.91,,,,40.29,,4.51,13,66,,,,
2008-03-01,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2008-03-02,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2008-03-03,,,,4.46,2.91,,,,40.29,,4.51,,67,,,,
2008-03-04,,,,4.46,2.91,,,,40.29,,4.51,12,64,,,,
2008-03-05,,,,4.46,2.91,,,,40.29,,4.51,13,66,,,,
2008-03-06,,26.4,,4.46,2.91,,,,40.29,,4.51,14,61,,,,
2008-03-07,,,,4.46,2.91,,,,40.29,,4.51,15,62,,,,
2008-03-08,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2008-03-09,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2008-03-10,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2008-03-11,,,,4.46,2.91,,,,40.29,,4.51,15,62,,,,
2008-03-12,,,,4.46,2.91,,,,40.29,,4.51,10,62,,,,
2008-03-13,,,,4.46,2.91,,,,40.29,,4.51,10,62,,,,
2008-03-14,,,,4.46,2.91,,,,40.29,,4.51,14,59,,,,
2008-03-15,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2008-03-16,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2008-03-17,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2008-03-18,,38.4,,4.46,2.91,,,,40.29,,4.51,10,60,,,,
2008-03-19,,,,4.46,2.91,,,,40.29,,4.51,10,58,,,,
2008-03-20,,,,4.46,2.91,,,,40.29,,4.51,9.5,59,,,,
2008-03-21,,,,4.46,2.91,,,,40.29,,4.51,9,58,,,,
2008-03-22,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2008-03-23,,,,4.46,2.91,,,,40.29,,4.51,,55,,,,
2008-03-24,,,,4.46,2.91,,,,40.29,,4.51,,53,,,,
2008-03-25,,,,4.46,2.91,,,,40.29,,4.51,9.5,54,,,,
2008-03-26,,,,4.46,2.91,,,,40.29,,4.51,12,57,,,,
2008-03-27,,,,4.46,2.91,,,,40.29,,4.51,14,61,,,,
2008-03-28,,,,4.46,2.91,,,,40.29,,4.51,11,60,,,,
2008-03-29,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2008-03-30,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2008-03-31,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2008-04-01,,,,4.46,2.91,,,,40.29,,4.51,13,60,,,,
2008-04-02,,,,4.46,2.91,,,,40.29,,4.51,12,58,,,,
2008-04-03,,37.5,,4.46,2.91,,,,40.29,,4.51,15,59,,,,
2008-04-04,,,,4.46,2.91,,,,40.29,,4.51,12,57,,,,
2008-04-05,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2008-04-06,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2008-04-07,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2008-04-08,,,,4.46,2.91,,,,40.29,,4.51,12,60,,,,
2008-04-09,,,,4.46,2.91,,,,40.29,,4.51,12,57,,,,
2008-04-10,,,,4.46,2.91,,,,40.29,,4.51,12,60,,,,
2008-04-11,,,,4.46,2.91,,,,40.29,,4.51,13,60,,,,
2008-04-12,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2008-04-13,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2008-04-14,,39.3,,4.46,2.91,,,,40.29,,4.51,,70,,,,
2008-04-15,,,,4.46,2.91,,,,40.29,,4.51,9,66,,,,
2008-04-16,,,,4.46,2.91,,,,40.29,,4.51,9.2,69,,,,
2008-04-17,,,,4.46,2.91,,,,40.29,,4.51,10,64,,,,
2008-04-18,,,,4.46,2.91,,,,40.29,,4.51,14,65,,,,
2008-04-19,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2008-04-20,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2008-04-21,,,,4.46,2.91,,,,40.29,,4.51,,68,,,,
2008-04-22,,,,4.46,2.91,,,,40.29,,4.51,7,70,,,,
2008-04-23,,,,4.46,2.91,,,,40.29,,4.51,12,77,,,,
2008-04-24,,,,4.46,2.91,,,,40.29,,4.51,13,74,,,,
2008-04-25,,,,4.46,2.91,,,,40.29,,4.51,9.5,81,,,,
2008-04-26,,,,4.46,2.91,,,,40.29,,4.51,,82,,,,
2008-04-27,,,,4.46,2.91,,,,40.29,,4.51,,78,,,,
2008-04-28,,,,4.46,2.91,,,,40.29,,4.51,,80,,,,
2008-04-29,,,,4.46,2.91,,,,40.29,,4.51,11,76,,,,
2008-04-30,,,,4.46,2.91,,,,40.29,,4.51,10,67,,,,
2008-05-01,,,,4.46,2.91,,,,40.29,,4.51,10,61,,,,
2008-05-02,,,,4.46,2.91,,,,40.29,,4.51,13,60,,,,
2008-05-03,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2008-05-04,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2008-05-05,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2008-05-06,,,,4.46,2.91,,,,40.29,,4.51,9.2,60,,,,
2008-05-07,,,,4.46,2.91,,,,40.29,,4.51,11,66,,,,
2008-05-08,,30.1,,4.46,2.91,,,,40.29,,4.51,11,59,,,,
2008-05-09,,,,4.46,2.91,,,,40.29,,4.51,11,61,,,,
2008-05-10,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2008-05-11,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2008-05-12,,31.9,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2008-05-13,,,,4.46,2.91,,,,40.29,,4.51,15,61,,,,
2008-05-14,,,,4.46,2.91,,,,40.29,,4.51,19,61,,,,
2008-05-15,,,,4.46,2.91,,,,40.29,,4.51,18,62,,,,
2008-05-16,,,,4.46,2.91,,,,40.29,,4.51,15,66,,,,
2008-05-17,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2008-05-18,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2008-05-19,,39.1,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2008-05-20,,,,4.46,2.91,,,,40.29,,4.51,15,60,,,,
2008-05-21,,,,4.46,2.91,,,,40.29,,4.51,12,65,,,,
2008-05-22,,,,4.46,2.91,,,,40.29,,4.51,11,58,,,,
2008-05-23,,,,4.46,2.91,,,,40.29,,4.51,11,61,,,,
2008-05-24,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2008-05-25,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2008-05-26,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2008-05-27,,,,4.46,2.91,,,,40.29,,4.51,11,62,,,,
2008-05-28,,,,4.46,2.91,,,,40.29,,4.51,12,58,,,,
2008-05-29,,,,4.46,2.91,,,,40.29,,4.51,14,59,,,,
2008-05-30,,,,4.46,2.91,,,,40.29,,4.51,9,54,,,,
2008-05-31,,,,4.46,2.91,,,,40.29,,4.51,,53,,,,
2008-06-01,,,,4.46,2.91,,,,40.29,,4.51,,56,,,,
2008-06-02,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2008-06-03,,,,4.46,2.91,,,,40.29,,4.51,8.5,59,,,,
2008-06-04,,,,4.46,2.91,,,,40.29,,4.51,11,57,,,,
