Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,Salinity,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2008-12-23,,12,12.14,,,2.69,,0.7,,,,,,13,2008,9.67,7.1,,19,
2008-12-24,,12,11.56,,,2.69,,0.8,,,,,,13,2008,10.82,7.01,,19,
2008-12-26,,12,10.43,,,2.69,,0.8,,,,,,11,2008,10.38,6.95,,18,
2008-12-29,,12,14.33,,,2.69,,0.7,,,,,,14,2008,9.87,7.01,,19,
2008-12-30,,12,13.83,,,2.69,,0.6,,,,,,12,2008,9.65,7.02,,19,
2008-12-31,,12,13.76,,,2.69,,0.6,,,,,,13,2008,9.88,6.97,,19,
2009-01-02,,1,14.49,,,2.69,,0.6,,,,,,12,2009,9.39,7.37,,18.5,
2009-01-05,,1,14.86,,,2.69,,0.6,,,,,,13,2009,9.41,7.49,,19,
2009-01-06,,1,13.12,,,2.69,,0.6,,,15,,,12,2009,9.19,7.4,,19,
2009-01-07,,1,13.9,,,2.69,,0.7,,,,,,12,2009,9.29,7.36,,18.5,
2009-01-08,,1,13.03,,,2.69,,0.7,,,,,,15,2009,9.26,7.24,,19,
2009-01-09,,1,12.74,,,2.69,,0.7,,,,,,13,2009,9.2,7.27,,19,
2009-01-12,,1,12.18,,,2.69,,0.7,,,,,,14,2009,9.05,7.23,,19,
2009-01-13,,1,11.62,,,2.69,,0.7,,,,,,14,2009,8.96,7.25,,19,
2009-01-14,,1,11.7,,,2.69,,0.8,,,,,,14,2009,9.01,7.18,,19,
2009-01-15,,1,10.36,0.89,9.26,2.69,,0.7,,,,,,14,2009,9.14,7.16,,19,
2009-01-16,,1,9.64,,,2.69,,0.9,,,,,,12,2009,8.96,7.24,,19,
2009-01-20,,1,12.34,,,2.69,,0.6,,,,,,13,2009,9.05,7.17,,19,
2009-01-21,,1,12.16,,,2.69,,0.7,,,,,,12,2009,9.08,7.21,,19,
2009-01-22,,1,9.4,,,2.69,,0.7,,,,,,11,2009,12.05,7.09,,19,
2009-01-23,,1,7.78,,,2.69,,0.7,,,,,,12,2009,10.52,7.1,,19,
2009-01-26,,1,8.99,,,2.69,,0.7,,,,,,11,2009,9.6,6.92,,19,
2009-01-27,,1,8.65,,,2.69,,0.7,,,,,,11,2009,9.29,7.15,,19,
2009-01-28,,1,10.16,,,2.69,,0.7,,,,,,11,2009,9.17,6.94,,19,
2009-01-29,,1,8.85,,,2.69,,0.7,,,,,,11,2009,9.13,6.93,,19,
2009-01-30,,1,9.64,,,2.69,,0.6,,,,,,12,2009,9.02,6.99,,19.5,
2009-02-02,,2,8.96,,,2.69,,0.6,,,,,,12,2009,9.15,7.13,,19.5,
2009-02-03,,2,8.36,,,2.69,,0.6,,,,,,12,2009,9.13,7.13,,19,
2009-02-04,,2,8.43,,,2.69,,0.6,,,,,,12,2009,9.24,6.95,,19,
2009-02-05,,2,8.83,0.94,13.56,2.69,,0.7,,,12,,,11,2009,9.56,7.07,,19,
2009-02-06,,2,8.85,,,2.69,,0.8,,,,,,12,2009,10.65,6.88,,18.5,
2009-02-09,,2,8.44,,,2.69,,0.9,,,,,,12,2009,10.19,7.09,,19,
2009-02-10,,2,6.99,,,2.69,,0.8,,,,,,12,2009,9.71,6.97,,19,
2009-02-11,,2,7.69,,,2.69,,0.8,,,,,,11,2009,11.08,6.98,,18,
2009-02-12,,2,8.19,,,2.69,,1,,,,,,10,2009,10.28,7.06,,18,
2009-02-13,,2,6.88,,,2.69,,0.6,,,,,,13,2009,15.9,6.88,,18,
2009-02-17,,2,2.91,,,2.69,,0.5,,,,,,12,2009,23.82,7.05,,16,
2009-02-18,,2,3.86,,,2.69,,0.6,,,,,,12,2009,18.42,7.17,,17,
2009-02-19,,2,3.99,,,2.69,,0.6,,,,,,11,2009,14.94,7.29,,17.5,
2009-02-20,,2,6.56,,,2.69,,0.7,,,,,,12,2009,13.05,7.22,,18,
2009-02-23,,2,4.75,,,2.69,,0.5,,,,,,18,2009,26.28,7.17,,16.5,
2009-02-24,,2,3.25,,,2.69,,0.5,,,,,,12,2009,27.16,7.15,,17,
2009-02-25,,2,3.58,,,2.69,,0.6,,,,,,12,2009,17.8,7.32,,17.5,
2009-02-26,,2,5.73,,,2.69,,0.6,,,,,,11,2009,16.72,7.18,,18,
2009-02-27,,2,5.5,,,2.69,,0.6,,,,,,11,2009,14.51,7.25,,18,
2009-03-02,,3,8.07,,,2.69,,0.6,,,,,,14,2009,23.31,7.37,,17.5,
2009-03-03,,3,5.73,,,2.69,,0.4,,,,,,12,2009,30.38,7.24,,18,
2009-03-04,,3,5.41,,,2.69,,0.5,,,,,,18,2009,27.14,7.27,,17,
2009-03-05,,3,4,,,2.69,,0.4,,,,,,12,2009,29.27,7.09,,16,
2009-03-06,,3,3.06,,,2.69,,0.5,,,,,,12,2009,21.23,7.19,,17,
2009-03-09,,3,8.12,,,2.69,,0.6,,,,,,11,2009,14.54,7.19,,18,
2009-03-10,,3,9.87,,,2.69,,0.6,,,,,,11,2009,13.24,7.25,,18,
2009-03-11,,3,11.47,0.72,4.74,2.69,,0.6,,,12,,,12,2009,12.61,7.39,,19,
2009-03-12,,3,10.09,,,2.69,,0.6,,,,,,12,2009,12.08,7.26,,19,
2009-03-13,,3,9.83,,,2.69,,0.6,,,,,,11,2009,11.69,7.25,,19,
2009-03-16,,3,11.6,,,2.69,,0.6,,,,,,12,2009,11.47,7.34,,19,
2009-03-17,,3,12.16,,,2.69,,0.6,,,,,,10,2009,11.15,7.28,,19.5,
2009-03-18,,3,12.6,,,2.69,,0.6,,,,,,11,2009,10.88,7.32,,20,
2009-03-19,,3,11.86,,,2.69,,0.6,,,,,,11,2009,10.8,7.27,,20,
2009-03-20,,3,12.5,,,2.69,,0.6,,,,,,11,2009,10.59,7.31,,20,
2009-03-23,,3,13.18,,,2.69,,0.6,,,,,,12,2009,10.58,7.43,,19,
2009-03-24,,3,12.47,,,2.69,,0.6,,,,,,12,2009,10.29,7.25,,19,
2009-03-25,,3,11.46,,,2.69,,0.6,,,,,,11,2009,10.22,7.2,,20,
2009-03-26,,3,12.04,,,2.69,,0.6,,,,,,11,2009,10.2,7.36,,20,
2009-03-27,,3,11.68,,,2.69,,0.6,,,,,,11,2009,10.23,6.98,,20,
2009-03-30,,3,10.31,,,2.69,,0.6,,,,,,9,2009,9.86,7.39,,20,
2009-03-31,,3,11.63,,,2.69,,0.6,,,,,,12,2009,9.7,7.41,,20,
2009-04-01,,4,10.35,,,2.69,,0.6,,,,,,13,2009,9.58,7.27,,21.5,
2009-04-02,,4,9.39,,,2.69,,0.6,,,,,,12,2009,9.64,7.25,,21,
2009-04-03,,4,8.9,0.88,12.5,2.69,,0.6,,,11,,,12,2009,9.62,7.26,,21,
2009-04-06,,4,9.08,,,2.69,,0.6,,,,,,12,2009,10.04,7.01,,21,
2009-04-07,,4,9.19,,,2.69,,0.6,,,,,,10,2009,10.18,7.17,,21,
2009-04-08,,4,9.03,,,2.69,,0.6,,,,,,12,2009,11.35,7.22,,22,
2009-04-09,,4,8.91,,,2.69,,0.6,,,,,,12,2009,10.75,7.26,,22,
2009-04-10,,4,7.49,,,2.69,,0.6,,,,,,12,2009,10.65,7.04,,23,
2009-04-13,,4,7.94,,,2.69,,0.6,,,,,,12,2009,8.95,7.24,,22,
2009-04-14,,4,6.51,,,2.69,,0.6,,,,,,10,2009,10.91,7.25,,21,
2009-04-15,,4,9.54,,,2.69,,0.7,,,,,,11,2009,9.99,7.24,,21,
2009-04-16,,4,10.63,,,2.69,,0.6,,,,,,11,2009,9.9,7.06,,21,
2009-04-17,,4,8.37,,,2.69,,0.6,,,,,,10,2009,9.55,7.3,,21,
2009-04-20,,4,8.78,,,2.69,,0.6,,,,,,9,2009,9.89,7.16,,24,
2009-04-21,,4,6.2,,,2.69,,0.6,,,,,,11,2009,9.92,7.05,,23,
2009-04-22,,4,7.52,,,2.69,,0.6,,,,,,9,2009,9.95,7.28,,23,
2009-04-23,,4,6.89,,,2.69,,0.6,,,,,,9,2009,9.93,7.19,,22,
2009-04-24,,4,7.08,,,2.69,,0.7,,,,,,9,2009,10.03,7.2,,22,
2009-04-27,,4,8.2,,,2.69,,0.7,,,,,,10,2009,9.71,7.21,,22,
2009-04-28,,4,7.12,,,2.69,,0.7,,,,,,10,2009,9.52,7.19,,21,
2009-04-29,,4,8.48,,,2.69,,0.7,,,,,,9,2009,9.5,7.21,,22,
2009-04-30,,4,6.48,,,2.69,,0.7,,,,,,9,2009,9.5,7.23,,21,
2009-05-01,,5,7.58,,,2.69,,0.7,,,,,,9,2009,10.83,7.21,,21,
2009-05-04,,5,8.68,,,2.69,,0.6,,,,,,10,2009,10.42,7.21,,23,
2009-05-05,,5,8.81,,,2.69,,0.6,,,,,,10,2009,10.93,7.26,,22,
2009-05-06,,5,8.09,,,2.69,,0.6,,,,,,9,2009,10.36,7.31,,22,
2009-05-07,,5,8.42,0.83,9.65,2.69,,0.6,,,9,,,8,2009,10.1,7.2,,23,
2009-05-08,,5,7.43,,,2.69,,0.6,,,,,,8,2009,10.13,7.19,,22,
2009-05-11,,5,10.04,,,2.69,,0.7,,,,,,10,2009,9.84,7.23,,23,
2009-05-12,,5,9.94,,,2.69,,0.7,,,,,,10,2009,9.56,7.23,,22,
2009-05-13,,5,10.38,,,2.69,,0.7,,,,,,10,2009,9.43,7.23,,23,
2009-05-14,,5,9.85,,,2.69,,0.7,,,,,,11,2009,9.4,7.14,,23,
2009-05-15,,5,10.03,,,2.69,,0.6,,,,,,11,2009,9.48,7.16,,23,
